"Subject"	"Stim"	"Exp"	"Letter"	"Direction"	"Shot"	"Time"	"Answer"	"Video"	"count_ExperimentLoop"	"item"	"repeat."	"response"	"RT"	"time_ScreenForResponse"	"correct"
"1498"	"9"	"58"	"1"	"p"	"1"	"3"	"1"	0	"S3C1T1"	0	NA	NA	"m"	693	22700	""
"1714"	"10"	"94"	"1"	"p"	"1"	"3"	"1"	1	"S3C1T1"	0	NA	NA	"p"	499	63591	"t1"
"1846"	"11"	"46"	"2"	"p"	"1"	"3"	"1"	0	"S3C1T1"	0	NA	NA	"q"	1900	52040	""
"2132"	"12"	"152"	"2"	"p"	"1"	"3"	"1"	0	"S3C1T1"	0	NA	NA	"x"	1414	82298	""
"2185"	"13"	"25"	"2"	"p"	"1"	"3"	"1"	0	"S3C1T1"	0	NA	NA	"m"	1884	33109	""
"2367"	"14"	"27"	"2"	"p"	"1"	"3"	"1"	0	"S3C1T1"	0	NA	NA	"q"	4503	4939	""
"2552"	"15"	"32"	"2"	"p"	"1"	"3"	"1"	0	"S3C1T1"	0	NA	NA	"x"	486	13435	""
"2727"	"16"	"27"	"2"	"p"	"1"	"3"	"1"	0	"S3C1T1"	0	NA	NA	"q"	4503	4939	""
"3045"	"17"	"165"	"2"	"p"	"1"	"3"	"1"	1	"S3C1T1"	0	NA	NA	"p"	1228	81786	"t1"
"3199"	"18"	"139"	"2"	"p"	"1"	"3"	"1"	0	"S3C1T1"	0	NA	NA	"x"	766	3832	""
"3258"	"19"	"18"	"2"	"p"	"1"	"3"	"1"	0	"S3C1T1"	0	NA	NA	"q"	424	43024	""
"3509"	"20"	"89"	"2"	"p"	"1"	"3"	"1"	0	"S3C1T1"	0	NA	NA	"q"	829	22706	""
"86"	"1"	"86"	"1"	"p"	"1"	"3"	"2"	1	"S3C1T2"	0	NA	NA	"p"	659	22700	"t2"
"246"	"2"	"66"	"1"	"p"	"1"	"3"	"2"	1	"S3C1T2"	0	NA	NA	"p"	1589	19394	"t2"
"467"	"3"	"107"	"1"	"p"	"1"	"3"	"2"	1	"S3C1T2"	0	NA	NA	"p"	499	20948	"t2"
"571"	"4"	"31"	"1"	"p"	"1"	"3"	"2"	1	"S3C1T2"	0	NA	NA	"p"	611	60402	"t2"
"802"	"5"	"82"	"1"	"p"	"1"	"3"	"2"	0	"S3C1T2"	0	NA	NA	"m"	1404	15911	""
"1060"	"6"	"160"	"1"	"p"	"1"	"3"	"2"	1	"S3C1T2"	0	NA	NA	"p"	459	9321	"t2"
"1141"	"7"	"61"	"1"	"p"	"1"	"3"	"2"	1	"S3C1T2"	0	NA	NA	"p"	923	14736	""
"1275"	"8"	"15"	"1"	"p"	"1"	"3"	"2"	0	"S3C1T2"	0	NA	NA	"m"	790	32760	""
"1526"	"9"	"86"	"1"	"p"	"1"	"3"	"2"	1	"S3C1T2"	0	NA	NA	"p"	659	22700	"t1"
"1722"	"10"	"102"	"1"	"p"	"1"	"3"	"2"	1	"S3C1T2"	0	NA	NA	"p"	528	63591	"t2"
"1974"	"11"	"174"	"2"	"p"	"1"	"3"	"2"	1	"S3C1T2"	0	NA	NA	"p"	1431	52040	"t2"
"2149"	"12"	"169"	"2"	"p"	"1"	"3"	"2"	0	"S3C1T2"	0	NA	NA	"q"	856	82298	""
"2165"	"13"	"5"	"2"	"p"	"1"	"3"	"2"	0	"S3C1T2"	0	NA	NA	"x"	1581	33109	""
"2469"	"14"	"129"	"2"	"p"	"1"	"3"	"2"	0	"S3C1T2"	0	NA	NA	"m"	2123	4939	""
"2634"	"15"	"114"	"2"	"p"	"1"	"3"	"2"	0	"S3C1T2"	0	NA	NA	"m"	622	13435	""
"2829"	"16"	"129"	"2"	"p"	"1"	"3"	"2"	0	"S3C1T2"	0	NA	NA	"m"	2123	4939	""
"2997"	"17"	"117"	"2"	"p"	"1"	"3"	"2"	0	"S3C1T2"	0	NA	NA	"q"	916	81786	""
"3195"	"18"	"135"	"2"	"p"	"1"	"3"	"2"	0	"S3C1T2"	0	NA	NA	"m"	817	3832	""
"3336"	"19"	"96"	"2"	"p"	"1"	"3"	"2"	0	"S3C1T2"	0	NA	NA	"q"	1736	43024	""
"3541"	"20"	"121"	"2"	"p"	"1"	"3"	"2"	0	"S3C1T2"	0	NA	NA	"m"	1003	22706	"t2"
"76"	"1"	"76"	"1"	"p"	"1"	"3"	"3"	1	"S3C1T3"	0	NA	NA	"p"	230	22700	"t3"
"199"	"2"	"19"	"1"	"p"	"1"	"3"	"3"	1	"S3C1T3"	0	NA	NA	"p"	875	19394	"t3"
"473"	"3"	"113"	"1"	"p"	"1"	"3"	"3"	1	"S3C1T3"	0	NA	NA	"p"	362	20948	"t3"
"554"	"4"	"14"	"1"	"p"	"1"	"3"	"3"	1	"S3C1T3"	0	NA	NA	"p"	777	60402	"t3"
"771"	"5"	"51"	"1"	"p"	"1"	"3"	"3"	1	"S3C1T3"	0	NA	NA	"p"	935	15911	"t3"
"958"	"6"	"58"	"1"	"p"	"1"	"3"	"3"	1	"S3C1T3"	0	NA	NA	"p"	261	9321	"t3"
"1189"	"7"	"109"	"1"	"p"	"1"	"3"	"3"	1	"S3C1T3"	0	NA	NA	"p"	593	14736	""
"1394"	"8"	"134"	"1"	"p"	"1"	"3"	"3"	1	"S3C1T3"	0	NA	NA	"p"	692	32760	"t3"
"1516"	"9"	"76"	"1"	"p"	"1"	"3"	"3"	1	"S3C1T3"	0	NA	NA	"p"	230	22700	""
"1784"	"10"	"164"	"1"	"p"	"1"	"3"	"3"	1	"S3C1T3"	0	NA	NA	"p"	209	63591	"t3"
"1970"	"11"	"170"	"2"	"p"	"1"	"3"	"3"	1	"S3C1T3"	0	NA	NA	"p"	1334	52040	"t3"
"2028"	"12"	"48"	"2"	"p"	"1"	"3"	"3"	1	"S3C1T3"	0	NA	NA	"p"	719	82298	"t3"
"2297"	"13"	"137"	"2"	"p"	"1"	"3"	"3"	1	"S3C1T3"	0	NA	NA	"p"	1347	33109	""
"2343"	"14"	"3"	"2"	"p"	"1"	"3"	"3"	0	"S3C1T3"	0	NA	NA	"m"	2296	4939	""
"2666"	"15"	"146"	"2"	"p"	"1"	"3"	"3"	1	"S3C1T3"	0	NA	NA	"p"	823	13435	"t3"
"2703"	"16"	"3"	"2"	"p"	"1"	"3"	"3"	0	"S3C1T3"	0	NA	NA	"m"	2296	4939	""
"2945"	"17"	"65"	"2"	"p"	"1"	"3"	"3"	1	"S3C1T3"	0	NA	NA	"p"	863	81786	"t1"
"3166"	"18"	"106"	"2"	"p"	"1"	"3"	"3"	1	"S3C1T3"	0	NA	NA	"p"	654	3832	"t3"
"3402"	"19"	"162"	"2"	"p"	"1"	"3"	"3"	1	"S3C1T3"	0	NA	NA	"p"	241	43024	"t3"
"3464"	"20"	"44"	"2"	"p"	"1"	"3"	"3"	0	"S3C1T3"	0	NA	NA	"m"	1161	22706	""
"155"	"1"	"155"	"1"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"x"	584	22700	""
"359"	"2"	"179"	"1"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"x"	597	19394	""
"524"	"3"	"164"	"1"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"m"	510	20948	""
"626"	"4"	"86"	"1"	"q"	"2"	"3"	"1"	1	"S3C2T1"	0	NA	NA	"q"	1417	60402	"t1"
"753"	"5"	"33"	"1"	"q"	"2"	"3"	"1"	1	"S3C2T1"	0	NA	NA	"q"	1341	15911	"t1"
"1074"	"6"	"174"	"1"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"m"	1266	9321	""
"1096"	"7"	"16"	"1"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"m"	2825	14736	""
"1313"	"8"	"53"	"1"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"x"	1005	32760	""
"1595"	"9"	"155"	"1"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"x"	584	22700	""
"1628"	"10"	"8"	"1"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"m"	3267	63591	""
"1867"	"11"	"67"	"2"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"m"	989	52040	""
"2155"	"12"	"175"	"2"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"x"	1170	82298	""
"2202"	"13"	"42"	"2"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"x"	2809	33109	""
"2462"	"14"	"122"	"2"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"p"	2871	4939	""
"2563"	"15"	"43"	"2"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"x"	429	13435	""
"2822"	"16"	"122"	"2"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"p"	2871	4939	""
"2988"	"17"	"108"	"2"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"x"	2930	81786	""
"3163"	"18"	"103"	"2"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"x"	642	3832	""
"3357"	"19"	"117"	"2"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"p"	620	43024	""
"3532"	"20"	"112"	"2"	"q"	"2"	"3"	"1"	0	"S3C2T1"	0	NA	NA	"m"	833	22706	""
"32"	"1"	"32"	"1"	"q"	"2"	"3"	"2"	1	"S3C2T2"	0	NA	NA	"q"	610	22700	"t2"
"283"	"2"	"103"	"1"	"q"	"2"	"3"	"2"	1	"S3C2T2"	0	NA	NA	"q"	738	19394	"t2"
"457"	"3"	"97"	"1"	"q"	"2"	"3"	"2"	1	"S3C2T2"	0	NA	NA	"q"	521	20948	"t2"
"579"	"4"	"39"	"1"	"q"	"2"	"3"	"2"	0	"S3C2T2"	0	NA	NA	"p"	983	60402	""
"896"	"5"	"176"	"1"	"q"	"2"	"3"	"2"	1	"S3C2T2"	0	NA	NA	"q"	1090	15911	"t2"
"975"	"6"	"75"	"1"	"q"	"2"	"3"	"2"	1	"S3C2T2"	0	NA	NA	"q"	424	9321	"t2"
"1202"	"7"	"122"	"1"	"q"	"2"	"3"	"2"	0	"S3C2T2"	0	NA	NA	"p"	2073	14736	""
"1318"	"8"	"58"	"1"	"q"	"2"	"3"	"2"	1	"S3C2T2"	0	NA	NA	"q"	685	32760	"t2"
"1472"	"9"	"32"	"1"	"q"	"2"	"3"	"2"	1	"S3C2T2"	0	NA	NA	"q"	610	22700	"t2"
"1716"	"10"	"96"	"1"	"q"	"2"	"3"	"2"	1	"S3C2T2"	0	NA	NA	"q"	783	63591	"t2"
"1816"	"11"	"16"	"2"	"q"	"2"	"3"	"2"	1	"S3C2T2"	0	NA	NA	"q"	3381	52040	"t2"
"2058"	"12"	"78"	"2"	"q"	"2"	"3"	"2"	0	"S3C2T2"	0	NA	NA	"p"	492	82298	""
"2269"	"13"	"109"	"2"	"q"	"2"	"3"	"2"	1	"S3C2T2"	0	NA	NA	"q"	804	33109	""
"2518"	"14"	"178"	"2"	"q"	"2"	"3"	"2"	0	"S3C2T2"	0	NA	NA	"x"	1502	4939	""
"2644"	"15"	"124"	"2"	"q"	"2"	"3"	"2"	1	"S3C2T2"	0	NA	NA	"q"	416	13435	"t2"
"2878"	"16"	"178"	"2"	"q"	"2"	"3"	"2"	0	"S3C2T2"	0	NA	NA	"x"	1502	4939	""
"2968"	"17"	"88"	"2"	"q"	"2"	"3"	"2"	1	"S3C2T2"	0	NA	NA	"q"	2357	81786	"t2"
"3084"	"18"	"24"	"2"	"q"	"2"	"3"	"2"	1	"S3C2T2"	0	NA	NA	"q"	1408	3832	"t2"
"3323"	"19"	"83"	"2"	"q"	"2"	"3"	"2"	0	"S3C2T2"	0	NA	NA	"x"	371	43024	""
"3487"	"20"	"67"	"2"	"q"	"2"	"3"	"2"	0	"S3C2T2"	0	NA	NA	"x"	1589	22706	""
"166"	"1"	"166"	"1"	"q"	"2"	"3"	"3"	1	"S3C2T3"	0	NA	NA	"q"	355	22700	"t3"
"207"	"2"	"27"	"1"	"q"	"2"	"3"	"3"	1	"S3C2T3"	0	NA	NA	"q"	907	19394	"t3"
"537"	"3"	"177"	"1"	"q"	"2"	"3"	"3"	1	"S3C2T3"	0	NA	NA	"q"	404	20948	"t3"
"572"	"4"	"32"	"1"	"q"	"2"	"3"	"3"	1	"S3C2T3"	0	NA	NA	"q"	405	60402	"t3"
"768"	"5"	"48"	"1"	"q"	"2"	"3"	"3"	1	"S3C2T3"	0	NA	NA	"q"	1218	15911	"t3"
"1034"	"6"	"134"	"1"	"q"	"2"	"3"	"3"	1	"S3C2T3"	0	NA	NA	"q"	259	9321	"t3"
"1240"	"7"	"160"	"1"	"q"	"2"	"3"	"3"	0	"S3C2T3"	0	NA	NA	"p"	1392	14736	""
"1299"	"8"	"39"	"1"	"q"	"2"	"3"	"3"	1	"S3C2T3"	0	NA	NA	"q"	580	32760	"t3"
"1606"	"9"	"166"	"1"	"q"	"2"	"3"	"3"	1	"S3C2T3"	0	NA	NA	"q"	355	22700	"t3"
"1680"	"10"	"60"	"1"	"q"	"2"	"3"	"3"	1	"S3C2T3"	0	NA	NA	"q"	322	63591	"t3"
"1927"	"11"	"127"	"2"	"q"	"2"	"3"	"3"	1	"S3C2T3"	0	NA	NA	"q"	1134	52040	"t3"
"2035"	"12"	"55"	"2"	"q"	"2"	"3"	"3"	0	"S3C2T3"	0	NA	NA	"x"	1186	82298	""
"2329"	"13"	"169"	"2"	"q"	"2"	"3"	"3"	0	"S3C2T3"	0	NA	NA	"x"	700	33109	""
"2395"	"14"	"55"	"2"	"q"	"2"	"3"	"3"	0	"S3C2T3"	0	NA	NA	"p"	3701	4939	""
"2525"	"15"	"5"	"2"	"q"	"2"	"3"	"3"	1	"S3C2T3"	0	NA	NA	"q"	430	13435	""
"2755"	"16"	"55"	"2"	"q"	"2"	"3"	"3"	0	"S3C2T3"	0	NA	NA	"p"	3701	4939	""
"3052"	"17"	"172"	"2"	"q"	"2"	"3"	"3"	1	"S3C2T3"	0	NA	NA	"q"	1557	81786	"t3"
"3159"	"18"	"99"	"2"	"q"	"2"	"3"	"3"	0	"S3C2T3"	0	NA	NA	"x"	774	3832	""
"3280"	"19"	"40"	"2"	"q"	"2"	"3"	"3"	1	"S3C2T3"	0	NA	NA	"q"	13	43024	"t3"
"3450"	"20"	"30"	"2"	"q"	"2"	"3"	"3"	0	"S3C2T3"	0	NA	NA	"m"	1404	22706	""
"149"	"1"	"149"	"1"	"m"	"3"	"3"	"1"	1	"S3C3T1"	0	NA	NA	"m"	505	22700	"t1"
"239"	"2"	"59"	"1"	"m"	"3"	"3"	"1"	0	"S3C3T1"	0	NA	NA	"x"	848	19394	""
"499"	"3"	"139"	"1"	"m"	"3"	"3"	"1"	0	"S3C3T1"	0	NA	NA	"q"	441	20948	""
"550"	"4"	"10"	"1"	"m"	"3"	"3"	"1"	0	"S3C3T1"	0	NA	NA	"q"	1334	60402	""
"787"	"5"	"67"	"1"	"m"	"3"	"3"	"1"	0	"S3C3T1"	0	NA	NA	"x"	1241	15911	""
"1057"	"6"	"157"	"1"	"m"	"3"	"3"	"1"	0	"S3C3T1"	0	NA	NA	"x"	838	9321	""
"1123"	"7"	"43"	"1"	"m"	"3"	"3"	"1"	0	"S3C3T1"	0	NA	NA	"x"	1300	14736	""
"1434"	"8"	"174"	"1"	"m"	"3"	"3"	"1"	0	"S3C3T1"	0	NA	NA	"x"	1244	32760	""
"1589"	"9"	"149"	"1"	"m"	"3"	"3"	"1"	1	"S3C3T1"	0	NA	NA	"m"	505	22700	"t1"
"1713"	"10"	"93"	"1"	"m"	"3"	"3"	"1"	0	"S3C3T1"	0	NA	NA	"q"	1430	63591	""
"1830"	"11"	"30"	"2"	"m"	"3"	"3"	"1"	0	"S3C3T1"	0	NA	NA	"q"	2167	52040	""
"1996"	"12"	"16"	"2"	"m"	"3"	"3"	"1"	1	"S3C3T1"	0	NA	NA	"m"	1147	82298	"t1"
"2164"	"13"	"4"	"2"	"m"	"3"	"3"	"1"	1	"S3C3T1"	0	NA	NA	"m"	1756	33109	""
"2459"	"14"	"119"	"2"	"m"	"3"	"3"	"1"	1	"S3C3T1"	0	NA	NA	"m"	3311	4939	"t1"
"2653"	"15"	"133"	"2"	"m"	"3"	"3"	"1"	1	"S3C3T1"	0	NA	NA	"m"	871	13435	"t1"
"2819"	"16"	"119"	"2"	"m"	"3"	"3"	"1"	1	"S3C3T1"	0	NA	NA	"m"	3311	4939	"t1"
"2887"	"17"	"7"	"2"	"m"	"3"	"3"	"1"	1	"S3C3T1"	0	NA	NA	"m"	2119	81786	"t1"
"3151"	"18"	"91"	"2"	"m"	"3"	"3"	"1"	0	"S3C3T1"	0	NA	NA	"p"	993	3832	""
"3338"	"19"	"98"	"2"	"m"	"3"	"3"	"1"	0	"S3C3T1"	0	NA	NA	"q"	314	43024	""
"3576"	"20"	"156"	"2"	"m"	"3"	"3"	"1"	0	"S3C3T1"	0	NA	NA	"x"	1129	22706	""
"68"	"1"	"68"	"1"	"m"	"3"	"3"	"2"	0	"S3C3T2"	0	NA	NA	"q"	461	22700	""
"186"	"2"	"6"	"1"	"m"	"3"	"3"	"2"	0	"S3C3T2"	0	NA	NA	"q"	1465	19394	""
"502"	"3"	"142"	"1"	"m"	"3"	"3"	"2"	0	"S3C3T2"	0	NA	NA	"q"	362	20948	""
"551"	"4"	"11"	"1"	"m"	"3"	"3"	"2"	0	"S3C3T2"	0	NA	NA	"p"	786	60402	""
"892"	"5"	"172"	"1"	"m"	"3"	"3"	"2"	0	"S3C3T2"	0	NA	NA	"q"	1009	15911	""
"1039"	"6"	"139"	"1"	"m"	"3"	"3"	"2"	0	"S3C3T2"	0	NA	NA	"p"	903	9321	""
"1201"	"7"	"121"	"1"	"m"	"3"	"3"	"2"	1	"S3C3T2"	0	NA	NA	"m"	2797	14736	""
"1351"	"8"	"91"	"1"	"m"	"3"	"3"	"2"	0	"S3C3T2"	0	NA	NA	"p"	762	32760	""
"1508"	"9"	"68"	"1"	"m"	"3"	"3"	"2"	0	"S3C3T2"	0	NA	NA	"q"	461	22700	""
"1797"	"10"	"177"	"1"	"m"	"3"	"3"	"2"	0	"S3C3T2"	0	NA	NA	"q"	448	63591	""
"1879"	"11"	"79"	"2"	"m"	"3"	"3"	"2"	0	"S3C3T2"	0	NA	NA	"q"	1104	52040	""
"2092"	"12"	"112"	"2"	"m"	"3"	"3"	"2"	0	"S3C3T2"	0	NA	NA	"x"	575	82298	""
"2163"	"13"	"3"	"2"	"m"	"3"	"3"	"2"	0	"S3C3T2"	0	NA	NA	"p"	3672	33109	""
"2359"	"14"	"19"	"2"	"m"	"3"	"3"	"2"	1	"S3C3T2"	0	NA	NA	"m"	1553	4939	"t2"
"2686"	"15"	"166"	"2"	"m"	"3"	"3"	"2"	0	"S3C3T2"	0	NA	NA	"x"	516	13435	""
"2719"	"16"	"19"	"2"	"m"	"3"	"3"	"2"	1	"S3C3T2"	0	NA	NA	"m"	1553	4939	"t2"
"2975"	"17"	"95"	"2"	"m"	"3"	"3"	"2"	1	"S3C3T2"	0	NA	NA	"m"	857	81786	"t2"
"3104"	"18"	"44"	"2"	"m"	"3"	"3"	"2"	0	"S3C3T2"	0	NA	NA	"x"	3217	3832	""
"3409"	"19"	"169"	"2"	"m"	"3"	"3"	"2"	1	"S3C3T2"	0	NA	NA	"m"	407	43024	"t2"
"3440"	"20"	"20"	"2"	"m"	"3"	"3"	"2"	0	"S3C3T2"	0	NA	NA	"q"	1415	22706	""
"12"	"1"	"12"	"1"	"m"	"3"	"3"	"3"	0	"S3C3T3"	0	NA	NA	"p"	475	22700	"t3"
"318"	"2"	"138"	"1"	"m"	"3"	"3"	"3"	0	"S3C3T3"	0	NA	NA	"q"	932	19394	""
"394"	"3"	"34"	"1"	"m"	"3"	"3"	"3"	1	"S3C3T3"	0	NA	NA	"m"	493	20948	"t3"
"688"	"4"	"148"	"1"	"m"	"3"	"3"	"3"	1	"S3C3T3"	0	NA	NA	"m"	541	60402	"t3"
"775"	"5"	"55"	"1"	"m"	"3"	"3"	"3"	0	"S3C3T3"	0	NA	NA	"p"	1002	15911	""
"917"	"6"	"17"	"1"	"m"	"3"	"3"	"3"	1	"S3C3T3"	0	NA	NA	"m"	604	9321	"t3"
"1107"	"7"	"27"	"1"	"m"	"3"	"3"	"3"	1	"S3C3T3"	0	NA	NA	"m"	793	14736	""
"1400"	"8"	"140"	"1"	"m"	"3"	"3"	"3"	0	"S3C3T3"	0	NA	NA	"p"	621	32760	""
"1452"	"9"	"12"	"1"	"m"	"3"	"3"	"3"	0	"S3C3T3"	0	NA	NA	"p"	475	22700	""
"1763"	"10"	"143"	"1"	"m"	"3"	"3"	"3"	0	"S3C3T3"	0	NA	NA	"p"	441	63591	""
"1978"	"11"	"178"	"2"	"m"	"3"	"3"	"3"	0	"S3C3T3"	0	NA	NA	"p"	1071	52040	""
"2081"	"12"	"101"	"2"	"m"	"3"	"3"	"3"	0	"S3C3T3"	0	NA	NA	"q"	475	82298	""
"2211"	"13"	"51"	"2"	"m"	"3"	"3"	"3"	1	"S3C3T3"	0	NA	NA	"m"	10720	33109	""
"2510"	"14"	"170"	"2"	"m"	"3"	"3"	"3"	0	"S3C3T3"	0	NA	NA	"p"	2109	4939	""
"2527"	"15"	"7"	"2"	"m"	"3"	"3"	"3"	1	"S3C3T3"	0	NA	NA	"m"	555	13435	"t3"
"2870"	"16"	"170"	"2"	"m"	"3"	"3"	"3"	0	"S3C3T3"	0	NA	NA	"p"	2109	4939	""
"3053"	"17"	"173"	"2"	"m"	"3"	"3"	"3"	0	"S3C3T3"	0	NA	NA	"p"	1062	81786	""
"3060"	"17"	"180"	"2"	"m"	"3"	"3"	"3"	1	"S3C3T3"	0	NA	NA	"m"	756	3832	"t3"
"3296"	"19"	"56"	"2"	"m"	"3"	"3"	"3"	0	"S3C3T3"	0	NA	NA	"q"	459	43024	""
"3549"	"20"	"129"	"2"	"m"	"3"	"3"	"3"	0	"S3C3T3"	0	NA	NA	"p"	895	22706	""
"137"	"1"	"137"	"1"	"x"	"4"	"3"	"1"	1	"S3C4T1"	0	NA	NA	"x"	445	22700	"t1"
"216"	"2"	"36"	"1"	"x"	"4"	"3"	"1"	1	"S3C4T1"	0	NA	NA	"x"	785	19394	"t1"
"385"	"3"	"25"	"1"	"x"	"4"	"3"	"1"	1	"S3C4T1"	0	NA	NA	"x"	742	20948	"t1"
"656"	"4"	"116"	"1"	"x"	"4"	"3"	"1"	0	"S3C4T1"	0	NA	NA	"q"	1230	60402	""
"772"	"5"	"52"	"1"	"x"	"4"	"3"	"1"	0	"S3C4T1"	0	NA	NA	"m"	1598	15911	""
"1009"	"6"	"109"	"1"	"x"	"4"	"3"	"1"	0	"S3C4T1"	0	NA	NA	"q"	1343	9321	""
"1164"	"7"	"84"	"1"	"x"	"4"	"3"	"1"	0	"S3C4T1"	0	NA	NA	"q"	2497	14736	""
"1399"	"8"	"139"	"1"	"x"	"4"	"3"	"1"	0	"S3C4T1"	0	NA	NA	"q"	1045	32760	""
"1577"	"9"	"137"	"1"	"x"	"4"	"3"	"1"	1	"S3C4T1"	0	NA	NA	"x"	445	22700	"t1"
"1622"	"10"	"2"	"1"	"x"	"4"	"3"	"1"	1	"S3C4T1"	0	NA	NA	"x"	3376	63591	"t1"
"1870"	"11"	"70"	"2"	"x"	"4"	"3"	"1"	0	"S3C4T1"	0	NA	NA	"m"	1084	52040	""
"2159"	"12"	"179"	"2"	"x"	"4"	"3"	"1"	0	"S3C4T1"	0	NA	NA	"p"	3296	82298	""
"2308"	"13"	"148"	"2"	"x"	"4"	"3"	"1"	1	"S3C4T1"	0	NA	NA	"x"	811	33109	""
"2498"	"14"	"158"	"2"	"x"	"4"	"3"	"1"	1	"S3C4T1"	0	NA	NA	"x"	2602	4939	"t1"
"2583"	"15"	"63"	"2"	"x"	"4"	"3"	"1"	1	"S3C4T1"	0	NA	NA	"x"	499	13435	"t1"
"2858"	"16"	"158"	"2"	"x"	"4"	"3"	"1"	1	"S3C4T1"	0	NA	NA	"x"	2602	4939	"t1"
"2942"	"17"	"62"	"2"	"x"	"4"	"3"	"1"	0	"S3C4T1"	0	NA	NA	"m"	2129	81786	""
"3073"	"18"	"13"	"2"	"x"	"4"	"3"	"1"	1	"S3C4T1"	0	NA	NA	"x"	1172	3832	"t1"
"3345"	"19"	"105"	"2"	"x"	"4"	"3"	"1"	1	"S3C4T1"	0	NA	NA	"x"	399	43024	"t1"
"3525"	"20"	"105"	"2"	"x"	"4"	"3"	"1"	1	"S3C4T1"	0	NA	NA	"x"	881	22706	"t1"
"74"	"1"	"74"	"1"	"x"	"4"	"3"	"2"	0	"S3C4T2"	0	NA	NA	"q"	489	22700	""
"289"	"2"	"109"	"1"	"x"	"4"	"3"	"2"	1	"S3C4T2"	0	NA	NA	"x"	1229	19394	"t2"
"505"	"3"	"145"	"1"	"x"	"4"	"3"	"2"	1	"S3C4T2"	0	NA	NA	"x"	419	20948	"t2"
"647"	"4"	"107"	"1"	"x"	"4"	"3"	"2"	1	"S3C4T2"	0	NA	NA	"x"	1271	60402	"t2"
"840"	"5"	"120"	"1"	"x"	"4"	"3"	"2"	0	"S3C4T2"	0	NA	NA	"q"	1013	15911	""
"1054"	"6"	"154"	"1"	"x"	"4"	"3"	"2"	0	"S3C4T2"	0	NA	NA	"q"	852	9321	""
"1175"	"7"	"95"	"1"	"x"	"4"	"3"	"2"	0	"S3C4T2"	0	NA	NA	"q"	945	14736	""
"1407"	"8"	"147"	"1"	"x"	"4"	"3"	"2"	0	"S3C4T2"	0	NA	NA	"q"	685	32760	""
"1514"	"9"	"74"	"1"	"x"	"4"	"3"	"2"	0	"S3C4T2"	0	NA	NA	"q"	489	22700	""
"1661"	"10"	"41"	"1"	"x"	"4"	"3"	"2"	0	"S3C4T2"	0	NA	NA	"q"	499	63591	""
"1808"	"11"	"8"	"2"	"x"	"4"	"3"	"2"	0	"S3C4T2"	0	NA	NA	"m"	1713	52040	""
"2088"	"12"	"108"	"2"	"x"	"4"	"3"	"2"	0	"S3C4T2"	0	NA	NA	"q"	2457	82298	""
"2239"	"13"	"79"	"2"	"x"	"4"	"3"	"2"	0	"S3C4T2"	0	NA	NA	"q"	2399	33109	""
"2434"	"14"	"94"	"2"	"x"	"4"	"3"	"2"	1	"S3C4T2"	0	NA	NA	"x"	3406	4939	"t2"
"2618"	"15"	"98"	"2"	"x"	"4"	"3"	"2"	1	"S3C4T2"	0	NA	NA	"x"	386	13435	"t2"
"2794"	"16"	"94"	"2"	"x"	"4"	"3"	"2"	1	"S3C4T2"	0	NA	NA	"x"	3406	4939	"t2"
"2902"	"17"	"22"	"2"	"x"	"4"	"3"	"2"	0	"S3C4T2"	0	NA	NA	"m"	6271	81786	""
"3063"	"18"	"3"	"2"	"x"	"4"	"3"	"2"	0	"S3C4T2"	0	NA	NA	"q"	1192	3832	""
"3300"	"19"	"60"	"2"	"x"	"4"	"3"	"2"	1	"S3C4T2"	0	NA	NA	"x"	535	43024	"t2"
"3430"	"20"	"10"	"2"	"x"	"4"	"3"	"2"	1	"S3C4T2"	0	NA	NA	"x"	1503	22706	"t2"
"72"	"1"	"72"	"1"	"x"	"4"	"3"	"3"	0	"S3C4T3"	0	NA	NA	"q"	371	22700	""
"301"	"2"	"121"	"1"	"x"	"4"	"3"	"3"	0	"S3C4T3"	0	NA	NA	"q"	601	19394	""
"506"	"3"	"146"	"1"	"x"	"4"	"3"	"3"	0	"S3C4T3"	0	NA	NA	"q"	280	20948	""
